item name中文,model name中文,price,image url,product link,二级类目,三级类目,四级类目,邀请码,model id,final_1688_link,price judge,销售优先级,itemid,最大价格,销售优先级,该款式有sku数,是否有高价品加投资源,是否为重抛货,是否重点招募
500W 室内太阳能吸顶灯，带遥控器和超大太阳能板（如图所示）,700wpin 35x70cm 1màu,103.11,https://cf.shopee.vn/file/7fffa93f841373f549fd9aec69aa6b74,http://shopee.vn/product/120077135/10253554308,灯光,太阳能灯,太阳能吸顶灯/高棚灯,IVCN202608208137,1.63665E+11,https://detail.1688.com/offer/652535696366.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A2132815517817719592482591e0c3a&token=%2Fb30X7mQoAPto0VcB14xTW%2BZ31RUgCMY0tYiX363sYFJSy19KIwNdkoLB4fqN3b%2F&tracelog=cps&clickid=055c03f5107fa5ce2cdb15a9876c0c99&targetUrl=https%3A%2F%2Fs.click.1688.com%2Ft%3Fe%3DD2DC7A927D55C03D6511A0CCA913FD65D6FA062685DFF8F7D920A558D1D5758C4B369BE324A83E744B8F19128B0D93E33FB8088B45F57B9E47F28FD2CC0E231B18AD4F779334558760FEF997084D4D5331EB6FC8DBCADED4C6C8CEEEE21320CC4BD39EA2FE12E3B1E2A1C19FCEE6A3099926AD05A569821A63D3CF4DAB860A72727D18B5DF2E8F56348394BC3CC3C62B9992F8828C4BE89282FC8EC6EEC98CA887DD2001827DFFF14040D0FAFF42E2917D61AAAB5454C6C402F2387CBAE71CC0920706E0A6C53D424C09E2DF64147092503613F4CD15072A601B19706D31278D05522665160981A81E2A5952CC050BDA%26cbu_cps_trace_flag%3Dwrite,P1,高销售优先级,10253554308,103.11,高销售优先级,1,是,否,是
4格太阳能警示频闪灯 道路交通安全闪光灯 夜间施工灯,47厘米（连体式）,33.51,https://cf.shopee.ph/file/sg-11134201-7rcf9-ltkm7e004r9u5c,http://shopee.ph/product/1262309540/29450985142,灯光,装饰圆形灯,灯串/灯带/窗帘灯/装饰灯/舞台,IVCN202608205587,1.85127E+11,https://detail.1688.com/offer/814405534872.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23cf.shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,P1,中高销售优先级,29450985142,33.51,高销售优先级,1,是,是,是
Lumiso 丹麦设计师 E27 灯泡吸顶灯水晶节能智能灯泡，适用于房间,80W 超亮🌺，1个,8.16,https://cf.shopee.ph/file/ph-11134207-820ld-moksina1nx1c87,http://shopee.ph/product/1683469968/55059424891,灯光,室内固定照明-天花板灯,吊灯/吸顶灯/面板灯/风扇灯,IVCN202608206071,2.92598E+11,https://detail.1688.com/offer/1046253791411.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23cf.shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,P1,中高销售优先级,55059424891,8.16,高销售优先级,1,是,是,是
5至30米LED霓虹灯软管套装，暖白光/冷白光，3500K/6500K，110V/220V,220伏暖白光，20米,82.39,https://cf.shopee.com.br/file/br-11134207-7r98o-mc1bg5ixra1z37,http://shopee.com.br/product/1182328760/22798712279,灯光,装饰圆形灯,灯串/灯带/窗帘灯/装饰灯/舞台,IVCN202608203739,2.39425E+11,https://detail.1688.com/offer/974807377679.html?spm=a26352.b28411319%2F2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=2b1f5b13d6cd459a9efe869dc9ee495c&sessionid=2e7fa2bd090d443ba1d1e9c711215301&version=0,P0,高销售优先级,22798712279,82.39,高销售优先级,5,是,否,是
3支装欢乐号角喷雾套装（含小号），215毫升,3支装欢乐号角喷雾套装（含小号），215毫升,24.23,https://cf.shopee.com.br/file/br-11134207-7r98o-lklgr4c8a8h4f2,http://shopee.com.br/product/943681320/21498856266,派对用品,其他的,,IVCN202608204445,1.89584E+11,https://detail.1688.com/offer/919806294123.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P0,高销售优先级,21498856266,24.23,高销售优先级,1,是,否,是
水晶玻璃台灯，Bivolt，53厘米，卧室/客厅，697,水晶玻璃台灯，Bivolt，53厘米，卧室/客厅，697,129.91,https://cf.shopee.com.br/file/br-11134207-81ztp-mkl6ixs7l88y2d,http://shopee.com.br/product/739164119/58203852497,灯光,室内移动照明,台灯/落地灯/夹子灯/学习灯/小夜灯,IVCN202608205851,2.29436E+11,https://detail.1688.com/offer/984271232712.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i17&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,P1,高销售优先级,58203852497,129.91,高销售优先级,1,是,否,是
8、10、12、16、20盎司圆形一次性塑料食品容器，带圆顶盖（50套±）圆形盖 Ais Kacang 容器,20盎司（50套），带孔圆顶盖,11.45,https://cf.shopee.com.my/file/9fb28299b57c6cc6f2ae98d5aece718d,http://shopee.com.my/product/121532636/4653487041,派对用品,一次性餐具,,IVCN202608206733,1.94905E+11,https://detail.1688.com/offer/944770049592.html?kj_agent_plugin=aliprice&fromkv=xytTrace:212b969a17561044224297381e0eac&token=5sRg0DZSk06iPeoOfBggotmSIMoJ7XWh5g3oaTXuJsbkCtViC5WiK%2FmqwaP9PSVW,P0,高销售优先级,4653487041,11.45,高销售优先级,1,否,否,是
20个LED床头灯夜灯暖光LED灯,米色塑料，20个,173.32,https://cf.shopee.ph/file/ph-11134207-81zte-mlj0awu1j7ydd2,http://shopee.ph/product/130639015/55956902492,灯光,室内移动照明,台灯/落地灯/夹子灯/学习灯/小夜灯,IVCN202608203819,4.05617E+11,https://detail.1688.com/offer/668713773439.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0bab14ad17799655772838114e0f2f&token=spoUzBzbb%2FSErhc2wliAxs%2BUi8kfDE5Ad%2FFqgC3pt8iXc%2B5BSPb7un6g9gHboKBz,P0,高销售优先级,55956902492,173.32,高销售优先级,2,是,是,是
10个装LED嵌入式面板吸顶灯，25瓦，方形，冷白光,10个装LED嵌入式面板吸顶灯，25瓦，方形，冷白光,99.77,https://cf.shopee.com.br/file/sg-11134201-7ratq-maipdvrwlmgje8,http://shopee.com.br/product/1225262982/22894061312,灯光,室内固定照明-其他,筒灯/射灯/镶嵌灯/轨道灯/壁灯/镜前灯/橱窗灯,IVCN202608206307,2.28786E+11,https://detail.1688.com/offer/814715770173.html?spm=a26352.b28411319/2508.0.0,P1,高销售优先级,22894061312,99.77,高销售优先级,1,是,否,是
60x60厘米 100瓦 LED 面板灯 | 方形面板灯 | 石膏板吊顶吊灯 | 白光 | 两年质保,100瓦白光,29.27,https://cf.shopee.vn/file/vn-11134207-81ztc-mqhircgtb95a6d,http://shopee.vn/product/1403119258/26567633128,灯光,室内固定照明-天花板灯,吊灯/吸顶灯/面板灯/风扇灯,IVCN202608204839,1.39143E+11,https://detail.1688.com/offer/998180612776.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,P1,高销售优先级,26567633128,29.27,高销售优先级,1,是,否,是
（三色一体）吊灯 LED 吸顶灯 金色 简约现代 客厅卧室装饰,单头吊灯,29.69,https://cf.shopee.com.br/file/br-11134207-81ztc-mj2k4s77llom22,http://shopee.com.br/product/1545189381/22598854031,灯光,室内固定照明-天花板灯,吊灯/吸顶灯/面板灯/风扇灯,IVCN202608204825,1.29835E+11,https://detail.1688.com/offer/872851864957.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A2154647417652776344995255e17fa&token=H3V9osNo9WeBY%2F472UzuWsg%2FslwZQ5t%2Fc4wz%2B3p5UNKboB86MG08TeSpwHBiSQX2&tracelog=cps&clickid=b65430fa1ef43783b1825c3bf6f962f3&targetUrl=https%3A%2F%2Fs.click.1688.com%2Ft%3Fe%3DD2DC7A927D55C03D6511A0CCA913FD65D6FA062685DFF8F7D920A558D1D5758C4B369BE324A83E744B8F19128B0D93E33FB8088B45F57B9E47F28FD2CC0E231B18AD4F779334558760FEF997084D4D5331EB6FC8DBCADED4C6C8CEEEE21320CC4BD39EA2FE12E3B10C8F8B604B36B14B898A857D4DBC5009617703ACA70A0FB9599FB13A791FCCFB348394BC3CC3C62B9992F8828C4BE8929978EC4E1A9AEA9B05A70E064880C8195C912B6C8E8A08B5D8A86F0665D3990DDE80FC2771F838B08A1416C606B49432EF9ADAE7EE150AF390F03A796B575C0E63269C18E1194339DCA76688307163610DF9B049F8609236%26cbu_cps_trace_flag%3Dwrite,P1,中高销售优先级,22598854031,29.69,高销售优先级,1,是,否,是
儿童农场主题背包，适用于生日、派对礼物和装饰 *不提供个性化定制服务*,30,218.44,https://cf.shopee.com.br/file/br-11134207-7r98o-md240qxkj7eadd,http://shopee.com.br/product/425243419/22794286354,派对用品,其他的,,IVCN202608206395,1.59548E+11,https://detail.1688.com/offer/969137385895.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,高销售优先级,22794286354,218.44,高销售优先级,3,是,否,是
Ofeel KIT 1/2 太阳能 LED 泛光灯 14000W IP69 防水 6500K 冷白光 超强反射,14000W 升级版，1 件套装,78.39,https://cf.shopee.com.br/file/br-11134207-820lz-moj5kjwhdjb93e,http://shopee.com.br/product/1675758722/58259571300,灯光,太阳能灯,太阳能投光灯,IVCN202608205515,1.89621E+11,https://detail.1688.com/offer/1039772179781.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,高销售优先级,58259571300,78.39,高销售优先级,1,是,否,是
双层水晶吸顶灯，星空效果，30/60W LED，多色，表面安装,圆形 60W 45x45厘米,74.82,https://cf.shopee.com.br/file/br-11134207-820l8-mojssp80ei9v4a,http://shopee.com.br/product/1258843292/19099258438,灯光,室内固定照明-水晶灯,水晶灯,IVCN202608205503,2.19622E+11,https://detail.1688.com/offer/677203650530.html?kj_agent_plugin=aliprice&fromkv=xytTrace:21360a2e17833054221277534e0bef&token=SCVPR3508WmHpWlp56Z%2BS3Tx9hpVmDnnlNSMEohwEnEumntdUws91SmWihGfURm5,P1,高销售优先级,19099258438,74.82,高销售优先级,2,是,否,是
ATH LIGHTING 防眩光太阳能灯，带遥控器，100w、200w、300w、400w，铝制外壳，2 年制造商保修。,200W CL 高级铝制,88.39,https://cf.shopee.vn/file/vn-11134207-7r98o-lwo8abkxy2mxd2,http://shopee.vn/product/577843972/15201101053,灯光,太阳能灯,太阳能庭院灯,IVCN202608205689,1.93829E+11,https://detail.1688.com/offer/635462539633.html?kj_agent_plugin=aliprice&fromkv=xytTrace:213f867c17740027555911470e126c&token=QmHKmDDj0DxUsMnE38vw6vA0i5wdUKDFAS4Pt5IJ6StQLv521MhNVsjD0Iq4Xiud,P1,高销售优先级,15201101053,88.39,高销售优先级,1,是,否,是
组装你的叉叉！《玩具总动员》叉叉组装套装。派对礼物、赠品和娱乐好物。数量：10,30 和,164.25,https://cf.shopee.com.br/file/br-11134207-820l8-mqxcul1ftog4ff,http://shopee.com.br/product/395196891/19397806979,派对用品,其他的,,IVCN202608204305,1.89166E+11,https://detail.1688.com/offer/632894359291.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2108837b17790932023361822e0ea2&token=EWGCGY4r2Dgf1a6icnGBcwqbsOeCFARIetZJmQKpn8%2BgQITU00Ab0JTnA4rBJ83F,P1,高销售优先级,19397806979,164.25,高销售优先级,2,是,否,是
57瓦高级水晶LED吊灯 - 金色 | 适用于客厅、卧室和厨房的明亮照明和奢华设计,白色的,71.27,https://cf.shopee.com.br/file/br-11134207-820m0-mokirsth4k5h19,http://shopee.com.br/product/1613316522/58206563613,灯光,室内固定照明-天花板灯,吊灯/吸顶灯/面板灯/风扇灯,IVCN202608207901,1.59793E+11,https://detail.1688.com/offer/687017196426.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,高销售优先级,58206563613,71.27,高销售优先级,1,是,否,是
豪华加拿大松树圣诞树，铁质底座，1.50米、1.80米、2.10米、2.40米，枝繁叶茂，树干柔韧,1.80米，有850个分支,141.9,https://cf.shopee.com.br/file/br-11134207-81z1k-mfk1aptinyf83b,http://shopee.com.br/product/310279992/22098939918,派对用品,其他的,,IVCN202608207175,1.49787E+11,https://detail.1688.com/offer/655316132904.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0b0fdc4f17643036479682731e1562&token=bYLUjrmb8Pn94jmpzCMJrcDMTpvmOnNxKxYs22j3fbUdAKkiuJR6M1wY7tvjRWzM,P1,高销售优先级,22098939918,141.9,高销售优先级,1,是,否,是
【1000个/盒】22盎司透明光滑杯，95毫米杯口，YYE 700 ## 每单限购1盒 ##,【1000个/盒】22盎司透明光滑杯，95毫米杯口，YYE 700 ## 每单限购1盒 ##,106.24,https://cf.shopee.co.th/file/th-11134207-81ztc-me2nzi3u7hts43,http://shopee.co.th/product/1297067276/40464895812,派对用品,一次性餐具,,IVCN202608208231,2.66234E+11,#N/A,P2,高销售优先级,40464895812,106.24,高销售优先级,1,是,否,是
工业风轨道吸顶灯，5个灯泡，适用于办公室、客厅、影院和餐厅,金香槟,181.65,https://cf.shopee.com.br/file/br-11134207-820m5-mp9fz72c5m9y19,http://shopee.com.br/product/689990143/23992260524,灯光,室内固定照明-天花板灯,吊灯/吸顶灯/面板灯/风扇灯,IVCN202608204971,2.28753E+11,https://detail.1688.com/offer/682562781724.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,P1,高销售优先级,23992260524,181.65,高销售优先级,1,是,否,是
50W/60W LED应急灯，双电压 - 无电可持续照明6小时，便携式，可充电,3 台（50 瓦）,26.57,https://cf.shopee.com.br/file/br-11134207-820lz-mpyt2tngnqwzf7,http://shopee.com.br/product/1534000949/58213307137,灯光,户外出行灯,头灯/手电筒/电棒灯/便携灯/露营灯/应急灯,IVCN202608204005,1.89624E+11,https://detail.1688.com/offer/1059739807678.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,P0,高销售优先级,58213307137,26.57,高销售优先级,1,是,否,是
Panasi LED灯泡，UFO形状吸顶灯，LED智能灯泡，E27灯座，明亮，耐用，白光，圆形灯泡。,120瓦，白光（6500K）,5.94,https://cf.shopee.co.th/file/th-11134207-81ztl-mih2kothr213e6,http://shopee.co.th/product/83035922/25283469684,灯光,灯泡/灯管,灯泡/灯管,没发邀请码,2.17651E+11,https://detail.1688.com/offer/837068177183.html?kj_agent_plugin=aliprice&fromkv=xytTrace:21365bc417489473517907587e18de&token=%2Bz5qd5Yj3wtQSebNf4KGpLkBF2QqsxDezEGzB5rphKnQL2HuDYOOMsjlFQe6i7QT,P0,中高销售优先级,25283469684,5.94,高销售优先级,1,否,否,是
15厘米树脂戒指枕，适用于婚礼 - 可定制,直底,116,https://cf.shopee.com.br/file/br-11134207-820ln-mml2fovz2nsw1e,http://shopee.com.br/product/288476845/22093994859,派对用品,其他的,,IVCN202608207929,1.19871E+11,https://detail.1688.com/offer/988896499894.html?spm=a26352.13672862.offerlist.1.2ff71e62bDXXbM&cosite=-&tracelog=p4p&_p_isad=1&clickid=aac1b4d43870455c9d901a7301794d81&sessionid=f9844b36bb5994928890b7b9e8b54767,P1,高销售优先级,22093994859,116,高销售优先级,2,是,否,是
600瓦烟雾机，配备4个彩色RGB LED灯，110伏，无线控制，专业用于派对和活动,600瓦烟雾机，配备4个彩色RGB LED灯，110伏，无线控制，专业用于派对和活动,87.52,https://cf.shopee.com.br/file/sg-11134201-820m1-mnu3ahm2crgoc9,http://shopee.com.br/product/323324727/58210063590,灯光,装饰圆形灯,灯串/灯带/窗帘灯/装饰灯/舞台,IVCN202608207803,1.3984E+11,https://detail.1688.com/offer/568881808958.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,P1,高销售优先级,58210063590,87.52,高销售优先级,1,是,否,是
TP SOLAR 集成式太阳能路灯，功率 500W 和 800W，照明面积 150-350 平方米，带运动传感器。,🔥TP.LT11.800 (800W),194.08,https://cf.shopee.vn/file/vn-11134207-820l4-mfnrbc6pxma4ca,http://shopee.vn/product/879017901/20153976215,灯光,太阳能灯,太阳能路灯,IVCN202608207677,2.0839E+11,https://detail.1688.com/offer/917147184227.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P0,高销售优先级,20153976215,194.08,高销售优先级,1,是,否,是
带灯吊扇，静音，遥控，节能，安装简便，LED灯，双电压，E27灯头,套件 4,114.7,https://cf.shopee.com.br/file/sg-11134201-7rdy3-mbw85ky4r0wme0,http://shopee.com.br/product/1521699574/23898692172,灯光,室内固定照明-天花板灯,吊灯/吸顶灯/面板灯/风扇灯,IVCN202608207741,2.09177E+11,https://detail.1688.com/offer/940556961834.html?spm=a26352.b28411319/2508.0.0,P0,高销售优先级,23898692172,114.7,高销售优先级,2,是,否,是
适用于睫毛嫁接、眉毛和唇部纹绣的40-50W LED灯。亮度高于其他所有型号，可360度旋转，色温2700-6000K。,LED灯 50瓦（5厘米宽），黑色,148.68,https://cf.shopee.co.th/file/th-11134207-81ztq-mkbw790v4hdxa4,http://shopee.co.th/product/7023026/22411665145,灯光,功能灯,功能灯,IVCN202608206699,2.13958E+11,https://detail.1688.com/offer/890585603444.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0b5681be17732995094075673e0da2&token=xfUD2w2WbcVtskHjgQnf%2BZnrAMh5UVA6QTjSCihZAEbfUeLZxmoLhchdE8OWN7wp,P1,高销售优先级,22411665145,148.68,高销售优先级,3,是,否,是
3个装高功率冷白光灯泡，功率可选65/100/150/200瓦，双电压,150瓦,42.97,https://cf.shopee.com.br/file/br-11134207-820lz-mpktziygvapt90,http://shopee.com.br/product/1576817483/58203411716,灯光,灯泡/灯管,灯泡/灯管,IVCN202608204383,1.19874E+11,https://detail.1688.com/offer/920589197796.html?offerId=920589197796&sortType=&pageId=&abBizDataType=cbuOffer&hotSaleSkuId=5959836894940&trace_log=normal&uuid=732f3aedc7494e86b71f7fa5b392dbf9&forcePC=1784170978693,P1,高销售优先级,58203411716,42.97,高销售优先级,3,是,否,是
女宝宝魔法花园每月里程碑套装,女宝宝魔法花园每月里程碑套装,37.08,https://cf.shopee.com.br/file/br-11134207-7qukw-ljhiha67yydm92,http://shopee.com.br/product/443135592/23391851093,派对用品,其他的,,IVCN202608203553,2.39381E+11,https://detail.1688.com/offer/846778159391.html?kj_agent_plugin=aliprice&fromkv=xytTrace:213371c017496383293187037e1481&token=kYI2p8lmk%2B2tIdsMOSKtV9F7y1X3ud4vFtUyDy11Jfx7BTYyt2He3cQtVXvRb8I3,P1,高销售优先级,23391851093,37.08,高销售优先级,1,是,否,是
CBLUE RGB USB 日落灯 16 色 LED 彩虹摄影霓虹投影墙圣诞礼物,CBLUE RGB USB 日落灯 16 色 LED 彩虹摄影霓虹投影墙圣诞礼物,8.5,https://cf.shopee.ph/file/ph-11134207-7r98q-lz9vsm74orqy7e,http://shopee.ph/product/847272902/24785164479,灯光,装饰圆形灯,灯串/灯带/窗帘灯/装饰灯/舞台,IVCN202608208031,2.26686E+11,https://detail.1688.com/offer/682774839048.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,P0,高销售优先级,24785164479,8.5,高销售优先级,1,否,否,是
【1包/500个】圣代冰淇淋杯或杯盖 6盎司/8盎司,6盎司杯，1包,40.48,https://cf.shopee.ph/file/ph-11134207-7rasb-maz7mnki9qi9be,http://shopee.ph/product/281726197/25331476452,派对用品,一次性餐具,,IVCN202608208317,2.36389E+11,https://detail.1688.com/offer/977810235210.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,P1,高销售优先级,25331476452,40.48,高销售优先级,1,是,否,是
一套20个五彩纸屑球，每个直径40厘米。,一套20个五彩纸屑球，每个直径40厘米。,88.46,https://cf.shopee.com.br/file/e963939fd21d99bd835451cb9ff2db9a,http://shopee.com.br/product/441017013/11046806625,派对用品,其他的,,IVCN202608206067,84783802270,https://detail.1688.com/offer/806160552498.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i24&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,P0,高销售优先级,11046806625,88.46,高销售优先级,1,是,否,是
Plafon 全新 Meio Madeira Com 金属 3 芯 Em 1 Luminária De Ceto Redo 天然木材 Amadeirado LED,LM0061,142.33,https://cf.shopee.com.br/file/br-11134207-820l8-mnloxzefcw02b4,http://shopee.com.br/product/1702585636/58209809591,灯光,室内固定照明-天花板灯,吊灯/吸顶灯/面板灯/风扇灯,IVCN202608206201,1.69416E+11,https://detail.1688.com/offer/759559311099.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i5&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,P0,高销售优先级,58209809591,142.33,高销售优先级,2,是,否,是
